MBLNR,MJAHR,MATNR,EBELN,EBELP,GR_DATE,GR_QTY,BWART
61629228,2025,M100231,45000001475,00002,2025-03-22,11,105
55267478,2025,M100231,45000001475,00002,2025-04-10,20,105
58745436,2025,M100006,45000001475,00003,2025-04-08,37,105
61084173,2025,M100191,45000001476,00001,2025-05-04,33,101
64735086,2025,M100191,45000001476,00001,2025-05-29,12,105
57020840,2025,M100191,45000001476,00001,2025-06-05,15,101
56925407,2025,M100098,45000001476,00002,2025-03-20,70,101
58164656,2025,M100370,45000001476,00003,2025-05-22,57,102
56355598,2025,M100236,45000001476,00004,2025-03-31,52,101
67182918,2025,M100124,45000001477,00001,2025-06-25,41,101
55285475,2025,M100210,45000001478,00001,2025-02-28,49,101
57451820,2025,M100476,45000001478,00002,2025-02-18,50,105
56507795,2025,M100349,45000001479,00001,2025-02-24,46,101
68903486,2025,M100490,45000001479,00002,2025-03-15,35,102
58256743,2025,M100094,45000001480,00001,2025-02-26,52,102
62669482,2025,M100322,45000001481,00001,2025-02-14,10,102
66780842,2025,M100322,45000001481,00001,2025-02-09,40,102
61851972,2025,M100336,45000001482,00001,2025-06-30,53,101
63770670,2025,M100036,45000001483,00001,2025-05-16,58,105
68528580,2025,M100464,45000001483,00002,2025-07-07,58,105
53515344,2025,M100044,45000001483,00003,2025-07-19,49,105
64302964,2025,M100171,45000001484,00001,2025-04-24,22,105
58211245,2025,M100171,45000001484,00001,2025-04-21,10,102
63952305,2025,M100171,45000001484,00001,2025-04-17,9,101
52596662,2025,M100227,45000001485,00001,2025-03-02,58,102
50592622,2025,M100088,45000001485,00003,2025-05-19,29,102
67564180,2025,M100088,45000001485,00003,2025-04-26,22,101
56171850,2025,M100166,45000001486,00001,2025-04-28,20,102
62555034,2025,M100166,45000001486,00001,2025-05-01,8,101
64050842,2025,M100166,45000001486,00001,2025-04-11,17,105
53815496,2025,M100230,45000001487,00001,2025-04-30,56,102
51809150,2025,M100425,45000001487,00002,2025-04-16,33,105
59414484,2025,M100425,45000001487,00002,2025-04-15,5,101
56543480,2025,M100425,45000001487,00002,2025-03-18,19,105
51746477,2025,M100034,45000001487,00003,2025-03-15,10,102
55941898,2025,M100034,45000001487,00003,2025-03-31,40,102
59547754,2025,M100168,45000001488,00001,2025-06-09,62,102
67926827,2025,M100175,45000001488,00002,2025-05-17,22,105
52117653,2025,M100175,45000001488,00002,2025-04-29,28,101
61078820,2025,M100371,45000001489,00001,2025-06-14,47,101
69290337,2025,M100022,45000001489,00002,2025-06-10,13,102
61004973,2025,M100022,45000001489,00002,2025-06-08,37,102
68477335,2025,M100459,45000001489,00003,2025-06-26,46,105
52862782,2025,M100084,45000001489,00006,2025-06-19,14,105
60445027,2025,M100084,45000001489,00006,2025-06-26,34,102
51927048,2025,M100379,45000001490,00001,2025-02-26,62,102
59046152,2025,M100062,45000001490,00002,2025-02-21,28,102
63414499,2025,M100062,45000001490,00002,2025-02-23,30,102
62062006,2025,M100471,45000001491,00002,2025-05-13,46,105
61280391,2025,M100143,45000001492,00001,2025-07-27,55,105
50456708,2025,M100380,45000001492,00002,2025-08-04,55,105
69497044,2025,M100496,45000001492,00003,2025-07-09,39,101
53187329,2025,M100316,45000001492,00004,2025-07-22,63,105
56474192,2025,M100001,45000001494,00001,2025-08-21,11,101
53690695,2025,M100001,45000001494,00001,2025-08-04,47,102
50616948,2025,M100267,45000001494,00002,2025-08-04,39,101
53041209,2025,M100367,45000001494,00003,2025-07-07,48,105
50239396,2025,M100025,45000001494,00004,2025-08-22,17,102
62858625,2025,M100025,45000001494,00004,2025-08-19,20,101
52592478,2025,M100025,45000001494,00004,2025-08-22,15,102
63375059,2025,M100041,45000001495,00001,2025-04-16,51,101
51761100,2025,M100376,45000001496,00001,2025-03-28,51,105
52876121,2025,M100139,45000001496,00003,2025-04-25,40,105
60617821,2025,M100290,45000001497,00001,2025-04-21,48,102
69215190,2025,M100330,45000001498,00001,2025-08-14,57,102
50190576,2025,M100313,45000001498,00002,2025-07-03,53,102
62016211,2025,M100221,45000001499,00001,2025-06-25,55,101
52920184,2025,M100024,45000001500,00001,2025-06-13,22,102
56110899,2025,M100024,45000001500,00001,2025-06-17,8,102
58046624,2025,M100024,45000001500,00001,2025-05-28,22,105
62628960,2025,M100225,45000001501,00001,2025-08-01,52,102
50728201,2025,M100003,45000001502,00001,2025-06-20,37,101
62292077,2025,M100472,45000001502,00002,2025-07-26,64,102
69460781,2025,M100050,45000001503,00001,2025-02-26,58,101
56430471,2025,M100417,45000001504,00001,2025-08-02,54,101
61672773,2025,M100488,45000001504,00002,2025-08-15,58,101
65589048,2025,M100058,45000001504,00003,2025-07-28,50,105
53870372,2025,M100310,45000001505,00001,2025-06-30,18,102
53553072,2025,M100310,45000001505,00001,2025-06-12,5,102
53141241,2025,M100310,45000001505,00001,2025-06-04,20,101
66802419,2025,M100399,45000001505,00002,2025-05-31,13,102
60245966,2025,M100399,45000001505,00002,2025-06-16,38,102
64887065,2025,M100374,45000001506,00001,2025-07-09,50,101
50018327,2025,M100489,45000001508,00001,2025-08-13,12,105
63498521,2025,M100489,45000001508,00001,2025-08-23,39,105
68211622,2025,M100299,45000001509,00001,2025-03-27,28,102
50164901,2025,M100299,45000001509,00001,2025-04-06,16,101
50249636,2025,M100299,45000001509,00001,2025-03-23,17,101
52997594,2025,M100199,45000001509,00002,2025-03-19,17,102
62983971,2025,M100199,45000001509,00002,2025-02-17,31,101
54218546,2025,M100100,45000001509,00003,2025-03-28,11,102
67859608,2025,M100100,45000001509,00003,2025-04-03,37,101
65269852,2025,M100107,45000001510,00002,2025-04-11,63,101
65774898,2025,M100408,45000001510,00003,2025-04-21,53,105
51028534,2025,M100488,45000001511,00001,2025-06-14,15,101
60643210,2025,M100488,45000001511,00001,2025-05-22,16,102
63381873,2025,M100488,45000001511,00001,2025-05-26,19,105
54984592,2025,M100145,45000001511,00002,2025-06-27,21,102
54126262,2025,M100145,45000001511,00002,2025-06-03,31,102
52339311,2025,M100351,45000001512,00002,2025-05-05,15,101
65872138,2025,M100351,45000001512,00002,2025-05-10,34,102
67722421,2025,M100401,45000001513,00001,2025-06-28,17,101
52095374,2025,M100401,45000001513,00001,2025-06-27,11,105
59860049,2025,M100401,45000001513,00001,2025-07-16,27,101
58781581,2025,M100219,45000001513,00002,2025-07-20,36,102
57526791,2025,M100219,45000001513,00002,2025-06-26,28,105
61339384,2025,M100007,45000001514,00001,2025-04-15,9,105
64179078,2025,M100007,45000001514,00001,2025-04-02,9,102
54927882,2025,M100007,45000001514,00001,2025-04-13,22,101
58627533,2025,M100373,45000001515,00001,2025-06-29,45,102
59070989,2025,M100103,45000001515,00002,2025-04-18,24,105
51131882,2025,M100103,45000001515,00002,2025-05-02,3,102
53469533,2025,M100103,45000001515,00002,2025-04-30,15,101
57508325,2025,M100428,45000001516,00001,2025-02-13,44,105
53529463,2025,M100281,45000001516,00002,2025-02-28,59,105
66224594,2025,M100145,45000001516,00003,2025-02-19,46,105
62607772,2025,M100215,45000001517,00001,2025-02-22,23,101
68704184,2025,M100215,45000001517,00001,2025-02-09,39,105
60828371,2025,M100361,45000001517,00002,2025-03-04,56,105
66720483,2025,M100377,45000001518,00001,2025-06-25,65,101
65730235,2025,M100483,45000001519,00001,2025-03-15,32,101
66032828,2025,M100483,45000001519,00001,2025-03-19,22,101
55242433,2025,M100394,45000001520,00001,2025-06-18,48,102
60729697,2025,M100378,45000001520,00002,2025-06-27,51,101
65897025,2025,M100396,45000001521,00001,2025-07-03,52,101
63348896,2025,M100380,45000001521,00002,2025-08-12,13,105
59014922,2025,M100380,45000001521,00002,2025-08-07,27,105
68946824,2025,M100089,45000001521,00003,2025-07-21,58,101
61747428,2025,M100115,45000001522,00001,2025-04-22,10,102
66850706,2025,M100115,45000001522,00001,2025-04-09,38,101
63105397,2025,M100163,45000001522,00002,2025-02-27,53,102
55768383,2025,M100340,45000001522,00003,2025-03-21,41,102
61620883,2025,M100388,45000001522,00004,2025-02-23,11,102
62791936,2025,M100388,45000001522,00004,2025-02-19,18,101
67206698,2025,M100388,45000001522,00004,2025-03-20,18,105
63212148,2025,M100197,45000001523,00001,2025-03-05,38,105
55036286,2025,M100009,45000001523,00002,2025-03-02,54,105
54682330,2025,M100403,45000001523,00003,2025-02-23,56,105
52728337,2025,M100082,45000001523,00004,2025-02-28,14,101
63092083,2025,M100082,45000001523,00004,2025-03-11,37,102
67418215,2025,M100166,45000001523,00005,2025-01-20,46,102
53896581,2025,M100370,45000001525,00002,2025-08-11,56,102
66670011,2025,M100388,45000001525,00003,2025-07-28,50,105
60588045,2025,M100162,45000001526,00001,2025-02-19,57,105
56036380,2025,M100494,45000001526,00002,2025-04-05,39,101
50398137,2025,M100032,45000001527,00001,2025-04-01,47,105
66144657,2025,M100082,45000001527,00002,2025-04-25,50,102
52198001,2025,M100246,45000001528,00001,2025-07-14,49,105
51691622,2025,M100451,45000001529,00001,2025-02-06,57,105
57590851,2025,M100143,45000001529,00002,2025-02-23,39,105
62042483,2025,M100403,45000001530,00001,2025-05-05,52,105
66588313,2025,M100172,45000001531,00001,2025-02-16,32,105
56111435,2025,M100443,45000001532,00001,2025-06-02,18,102
65446186,2025,M100443,45000001532,00001,2025-06-01,33,105
53340175,2025,M100179,45000001533,00001,2025-04-12,50,102
52854384,2025,M100104,45000001533,00003,2025-02-14,51,101
58032252,2025,M100149,45000001533,00004,2025-03-06,61,105
61011667,2025,M100161,45000001533,00005,2025-04-16,50,101
58728643,2025,M100249,45000001534,00001,2025-04-28,15,102
67625168,2025,M100249,45000001534,00001,2025-05-13,42,102
54231281,2025,M100114,45000001534,00002,2025-04-01,15,101
55708524,2025,M100114,45000001534,00002,2025-04-05,40,101
65921974,2025,M100275,45000001535,00001,2025-07-14,23,101
56952463,2025,M100275,45000001535,00001,2025-06-30,23,105
50400554,2025,M100053,45000001535,00002,2025-06-08,54,105
56882076,2025,M100356,45000001537,00001,2025-04-24,50,102
64235497,2025,M100071,45000001538,00001,2025-05-16,41,105
67309536,2025,M100308,45000001538,00002,2025-05-01,41,101
62494879,2025,M100051,45000001538,00003,2025-05-27,19,101
52500242,2025,M100051,45000001538,00003,2025-05-28,32,102
68129871,2025,M100213,45000001538,00004,2025-06-08,47,101
57761471,2025,M100166,45000001539,00001,2025-04-16,62,105
64944719,2025,M100382,45000001540,00001,2025-05-03,52,101
55672390,2025,M100259,45000001541,00001,2025-07-11,40,102
64751240,2025,M100363,45000001542,00001,2025-03-28,53,102
61947958,2025,M100147,45000001543,00002,2025-05-15,48,102
56860679,2025,M100383,45000001543,00003,2025-05-18,42,102
67152150,2025,M100393,45000001543,00004,2025-05-27,58,101
60804903,2025,M100202,45000001544,00001,2025-05-18,23,101
67949685,2025,M100202,45000001544,00001,2025-05-12,34,102
61429014,2025,M100159,45000001544,00002,2025-06-20,57,105
52353874,2025,M100238,45000001545,00001,2025-05-05,49,102
57880530,2025,M100452,45000001546,00001,2025-06-02,54,101
62795164,2025,M100211,45000001547,00001,2025-05-16,46,102
63475098,2025,M100263,45000001548,00001,2025-03-14,18,101
53040390,2025,M100263,45000001548,00001,2025-03-25,23,101
53501484,2025,M100483,45000001549,00001,2025-08-06,24,105
57389309,2025,M100483,45000001549,00001,2025-07-31,9,101
66444170,2025,M100483,45000001549,00001,2025-07-25,18,101
57729793,2025,M100144,45000001550,00001,2025-05-30,18,102
52589532,2025,M100144,45000001550,00001,2025-06-14,21,102
57086946,2025,M100111,45000001550,00002,2025-07-23,21,101
68067458,2025,M100111,45000001550,00002,2025-07-18,7,105
51706066,2025,M100111,45000001550,00002,2025-06-30,23,101
65999357,2025,M100215,45000001551,00001,2025-05-01,12,101
59069807,2025,M100215,45000001551,00001,2025-04-04,13,102
54260702,2025,M100215,45000001551,00001,2025-04-17,24,102
58181725,2025,M100099,45000001552,00001,2025-02-06,43,101
64247196,2025,M100355,45000001553,00001,2025-05-26,10,102
69311695,2025,M100355,45000001553,00001,2025-05-14,39,105
62904698,2025,M100083,45000001553,00002,2025-04-27,57,102
65109436,2025,M100459,45000001553,00003,2025-04-15,38,101
65994925,2025,M100341,45000001554,00002,2025-03-31,52,105
60528587,2025,M100094,45000001554,00003,2025-03-12,39,105
68022405,2025,M100094,45000001554,00003,2025-03-31,6,101
68106206,2025,M100094,45000001554,00003,2025-04-06,28,105
64988706,2025,M100445,45000001555,00001,2025-09-02,54,105
65007645,2025,M100049,45000001556,00001,2025-06-12,51,102
58734218,2025,M100210,45000001557,00001,2025-07-15,39,101
60933067,2025,M100132,45000001559,00001,2025-05-16,27,102
59415647,2025,M100132,45000001559,00001,2025-05-23,11,101
51627498,2025,M100132,45000001559,00001,2025-05-04,11,101
58144815,2025,M100081,45000001559,00002,2025-04-29,48,101
52631952,2025,M100403,45000001560,00002,2025-07-04,54,102
63005648,2025,M100497,45000001560,00004,2025-06-28,50,105
59119054,2025,M100407,45000001561,00001,2025-03-28,50,102
51644967,2025,M100104,45000001562,00001,2025-01-18,56,101
59827715,2025,M100200,45000001562,00002,2025-01-14,44,105
62919931,2025,M100327,45000001562,00003,2025-01-28,24,105
59921738,2025,M100327,45000001562,00003,2025-01-25,31,105
63632767,2025,M100383,45000001563,00001,2025-04-07,37,101
63298138,2025,M100150,45000001563,00002,2025-03-28,28,102
60611785,2025,M100150,45000001563,00002,2025-03-27,24,102
67795401,2025,M100032,45000001563,00003,2025-04-30,46,101
52992280,2025,M100019,45000001564,00001,2025-04-09,53,105
62886814,2025,M100104,45000001564,00002,2025-04-11,55,102
68685551,2025,M100311,45000001564,00003,2025-05-13,41,105
60344010,2025,M100107,45000001565,00001,2025-08-14,41,101
52370224,2025,M100337,45000001566,00001,2025-03-04,31,102
64523620,2025,M100337,45000001566,00001,2025-02-20,5,105
66140593,2025,M100337,45000001566,00001,2025-02-21,21,102
57673880,2025,M100051,45000001568,00001,2025-06-18,24,101
54081551,2025,M100051,45000001568,00001,2025-06-27,31,105
62154137,2025,M100389,45000001569,00001,2025-07-20,39,102
59330268,2025,M100352,45000001570,00001,2025-04-04,47,102
56040244,2025,M100308,45000001570,00002,2025-04-19,49,102
56214963,2025,M100477,45000001571,00001,2025-08-04,49,105
64895909,2025,M100451,45000001572,00001,2025-03-09,45,105
69988265,2025,M100383,45000001573,00001,2025-07-22,19,105
65353115,2025,M100383,45000001573,00001,2025-07-15,9,105
69283558,2025,M100383,45000001573,00001,2025-07-25,10,101
67792995,2025,M100043,45000001573,00002,2025-06-15,48,105
62901310,2025,M100387,45000001574,00002,2025-03-27,47,102
59703813,2025,M100333,45000001575,00001,2025-07-03,46,105
65991734,2025,M100412,45000001576,00001,2025-05-27,19,101
63331082,2025,M100412,45000001576,00001,2025-05-26,26,105
69198809,2025,M100226,45000001576,00002,2025-05-05,25,102
65192251,2025,M100226,45000001576,00002,2025-04-22,23,105
61764553,2025,M100080,45000001577,00001,2025-02-26,47,101
54254590,2025,M100226,45000001578,00001,2025-06-29,11,105
60288174,2025,M100226,45000001578,00001,2025-06-28,37,102
63431095,2025,M100200,45000001578,00002,2025-06-10,52,101
56366167,2025,M100152,45000001579,00001,2025-07-11,46,102
57066388,2025,M100403,45000001579,00002,2025-06-16,18,101
64603842,2025,M100403,45000001579,00002,2025-07-06,37,105
61913058,2025,M100302,45000001579,00003,2025-06-24,20,102
53918351,2025,M100302,45000001579,00003,2025-07-22,9,101
64632122,2025,M100302,45000001579,00003,2025-07-17,20,105
60167360,2025,M100311,45000001579,00004,2025-07-16,20,102
66021178,2025,M100311,45000001579,00004,2025-07-18,33,102
65705834,2025,M100164,45000001581,00001,2025-08-29,57,101
52870642,2025,M100325,45000001582,00001,2025-03-01,54,102
51200614,2025,M100218,45000001582,00002,2025-02-20,37,105
65377692,2025,M100230,45000001582,00003,2025-02-24,47,102
66462189,2025,M100274,45000001583,00001,2025-05-01,50,102
61302099,2025,M100023,45000001583,00003,2025-06-03,16,105
63098853,2025,M100023,45000001583,00003,2025-06-16,33,105
59109594,2025,M100248,45000001583,00004,2025-06-03,52,101
68968074,2025,M100285,45000001583,00005,2025-05-12,10,102
65076604,2025,M100285,45000001583,00005,2025-05-04,19,101
65775588,2025,M100285,45000001583,00005,2025-05-21,19,101
69185907,2025,M100397,45000001584,00001,2025-05-27,21,102
68666667,2025,M100397,45000001584,00001,2025-06-19,33,102
55287877,2025,M100198,45000001585,00001,2025-04-10,26,105
63525220,2025,M100198,45000001585,00001,2025-04-20,24,101
56288116,2025,M100450,45000001585,00002,2025-02-28,20,102
60275441,2025,M100450,45000001585,00002,2025-03-26,9,102
59578813,2025,M100450,45000001585,00002,2025-03-10,11,101
63358127,2025,M100144,45000001585,00003,2025-04-14,45,101
65671075,2025,M100292,45000001585,00004,2025-04-10,46,105
53562504,2025,M100299,45000001586,00001,2025-06-04,43,102
63072510,2025,M100005,45000001586,00003,2025-04-20,51,101
55825046,2025,M100437,45000001588,00001,2025-05-10,49,102
63025734,2025,M100499,45000001589,00001,2025-05-24,47,105
67789298,2025,M100083,45000001590,00001,2025-06-24,48,101
51794182,2025,M100390,45000001591,00001,2025-07-19,54,102
56599370,2025,M100192,45000001591,00002,2025-07-31,61,101
66117038,2025,M100439,45000001591,00003,2025-07-12,14,102
55967654,2025,M100439,45000001591,00003,2025-07-25,43,102
53277229,2025,M100456,45000001592,00001,2025-05-11,18,105
53029526,2025,M100456,45000001592,00001,2025-04-24,24,105
53953482,2025,M100114,45000001593,00001,2025-04-21,39,101
64110643,2025,M100094,45000001594,00001,2025-03-14,57,102
68199909,2025,M100169,45000001595,00001,2025-08-10,41,101
61986574,2025,M100320,45000001596,00001,2025-03-06,18,105
52755120,2025,M100320,45000001596,00001,2025-03-22,10,105
50922565,2025,M100320,45000001596,00001,2025-03-09,34,101
62329221,2025,M100079,45000001597,00001,2025-06-17,40,105
55173523,2025,M100318,45000001599,00002,2025-05-22,57,101
56972884,2025,M100057,45000001599,00003,2025-06-20,16,105
59629857,2025,M100057,45000001599,00003,2025-07-08,8,101
66807718,2025,M100057,45000001599,00003,2025-07-11,16,102
58097398,2025,M100451,45000001599,00004,2025-06-11,47,102
51802234,2025,M100142,45000001600,00001,2025-03-22,43,105
65934936,2025,M100171,45000001600,00002,2025-03-25,34,101
65231990,2025,M100171,45000001600,00002,2025-03-19,28,105
62004098,2025,M100322,45000001601,00001,2025-04-29,49,101
64881869,2025,M100137,45000001602,00001,2025-07-14,64,105
67147208,2025,M100338,45000001602,00002,2025-06-11,52,101
66354972,2025,M100009,45000001602,00003,2025-05-27,52,105
59006043,2025,M100448,45000001603,00002,2025-07-19,24,105
55753467,2025,M100448,45000001603,00002,2025-06-21,33,105
58627211,2025,M100109,45000001604,00002,2025-06-02,47,102
51745139,2025,M100309,45000001605,00001,2025-06-21,42,102
62655205,2025,M100240,45000001605,00002,2025-08-12,56,105
53366581,2025,M100446,45000001606,00002,2025-03-05,54,105
51684284,2025,M100378,45000001607,00001,2025-05-03,46,101
50266805,2025,M100416,45000001608,00001,2025-04-22,62,102
69969644,2025,M100272,45000001609,00001,2025-07-31,49,102
51886735,2025,M100002,45000001609,00002,2025-08-19,47,101
59767881,2025,M100009,45000001610,00001,2025-02-09,55,105
69543437,2025,M100456,45000001611,00001,2025-06-12,11,101
57013757,2025,M100456,45000001611,00001,2025-06-15,41,101
60848134,2025,M100247,45000001611,00002,2025-05-13,59,105
53074544,2025,M100277,45000001611,00003,2025-05-24,65,101
65474408,2025,M100303,45000001611,00004,2025-05-26,44,102
62061495,2025,M100025,45000001612,00001,2025-03-26,61,102
53478047,2025,M100145,45000001612,00003,2025-03-31,12,105
57149595,2025,M100145,45000001612,00003,2025-04-28,9,101
51486094,2025,M100145,45000001612,00003,2025-04-30,26,101
59711477,2025,M100274,45000001612,00004,2025-03-10,26,105
63882523,2025,M100274,45000001612,00004,2025-03-14,31,101
55344935,2025,M100097,45000001612,00005,2025-05-04,30,105
50521788,2025,M100097,45000001612,00005,2025-05-10,23,101
61228635,2025,M100396,45000001613,00001,2025-07-23,56,102
51778464,2025,M100379,45000001613,00002,2025-09-06,50,101
58373550,2025,M100289,45000001613,00004,2025-07-24,47,102
65802821,2025,M100393,45000001614,00001,2025-05-13,53,101
51091977,2025,M100096,45000001614,00002,2025-04-24,51,102
58134377,2025,M100235,45000001614,00003,2025-05-12,48,101
63638014,2025,M100480,45000001615,00001,2025-06-19,53,101
56393487,2025,M100014,45000001616,00001,2025-05-29,49,105
64664003,2025,M100360,45000001616,00003,2025-05-17,31,102
58612365,2025,M100360,45000001616,00003,2025-04-19,11,105
62617271,2025,M100360,45000001616,00003,2025-05-07,11,101
55675429,2025,M100143,45000001617,00001,2025-07-06,47,101
58839979,2025,M100430,45000001618,00001,2025-06-16,18,105
63926133,2025,M100430,45000001618,00001,2025-07-15,34,101
53553205,2025,M100271,45000001618,00002,2025-07-07,17,105
55347240,2025,M100271,45000001618,00002,2025-07-19,16,102
60069997,2025,M100259,45000001618,00003,2025-06-20,52,105
68667624,2025,M100112,45000001619,00001,2025-05-16,12,101
69042888,2025,M100112,45000001619,00001,2025-04-26,45,102
51410581,2025,M100326,45000001619,00002,2025-05-29,24,105
63471886,2025,M100326,45000001619,00002,2025-05-17,19,102
51564923,2025,M100414,45000001620,00001,2025-01-30,44,102
59361455,2025,M100034,45000001621,00001,2025-03-14,41,105
63569565,2025,M100013,45000001622,00001,2025-04-25,33,102
52032898,2025,M100013,45000001622,00001,2025-04-10,13,105
51463883,2025,M100013,45000001622,00001,2025-05-01,20,101
67173087,2025,M100429,45000001622,00002,2025-05-22,45,105
58457946,2025,M100184,45000001622,00003,2025-06-02,18,105
51442853,2025,M100184,45000001622,00003,2025-06-19,32,102
53905666,2025,M100488,45000001623,00001,2025-04-29,44,102
62822884,2025,M100446,45000001624,00001,2025-04-13,20,105
50356001,2025,M100446,45000001624,00001,2025-04-18,12,101
67947418,2025,M100446,45000001624,00001,2025-05-10,21,101
55172800,2025,M100081,45000001626,00001,2025-04-07,48,105
63134342,2025,M100122,45000001626,00003,2025-03-23,57,102
58441468,2025,M100032,45000001627,00001,2025-03-02,41,101
66586425,2025,M100163,45000001627,00003,2025-02-23,47,102
61672354,2025,M100469,45000001628,00001,2025-07-18,41,101
50182680,2025,M100318,45000001629,00001,2025-07-26,55,102
62338743,2025,M100190,45000001629,00003,2025-06-28,49,102
66213261,2025,M100172,45000001630,00001,2025-04-23,49,102
54403246,2025,M100291,45000001631,00001,2025-03-23,55,105
57803301,2025,M100050,45000001631,00002,2025-02-24,16,102
58688747,2025,M100050,45000001631,00002,2025-02-20,24,101
53715982,2025,M100157,45000001631,00003,2025-03-05,42,102
67942769,2025,M100172,45000001632,00001,2025-04-20,26,101
65564794,2025,M100172,45000001632,00001,2025-04-09,11,102
67578409,2025,M100172,45000001632,00001,2025-03-31,21,105
61586094,2025,M100344,45000001632,00002,2025-03-15,46,105
65613688,2025,M100494,45000001633,00001,2025-02-10,52,105
55542252,2025,M100146,45000001635,00001,2025-05-24,12,102
54330283,2025,M100146,45000001635,00001,2025-06-17,42,101
68768757,2025,M100340,45000001635,00002,2025-04-25,42,105
52344230,2025,M100498,45000001636,00001,2025-02-21,37,102
58085200,2025,M100324,45000001636,00003,2025-03-28,46,102
53543646,2025,M100039,45000001636,00004,2025-03-14,22,102
62709908,2025,M100039,45000001636,00004,2025-02-28,10,101
63869730,2025,M100039,45000001636,00004,2025-03-20,19,101
63306599,2025,M100346,45000001637,00001,2025-06-03,22,105
62943970,2025,M100346,45000001637,00001,2025-05-24,33,101
67227929,2025,M100346,45000001637,00002,2025-05-13,72,102
54971828,2025,M100014,45000001638,00001,2025-08-05,50,101
68440837,2025,M100262,45000001639,00001,2025-01-31,46,101
68761947,2025,M100443,45000001639,00002,2025-02-22,59,102
67979028,2025,M100011,45000001640,00001,2025-05-19,29,101
53934707,2025,M100011,45000001640,00001,2025-05-06,23,101
68116467,2025,M100376,45000001640,00003,2025-05-12,50,102
68910113,2025,M100160,45000001640,00004,2025-06-07,24,101
59282941,2025,M100160,45000001640,00004,2025-05-24,11,102
57554616,2025,M100160,45000001640,00004,2025-05-26,11,105
67907396,2025,M100440,45000001641,00001,2025-02-14,10,105
51280145,2025,M100440,45000001641,00001,2025-02-19,43,102
50178334,2025,M100366,45000001641,00002,2025-02-14,17,102
65685975,2025,M100366,45000001641,00002,2025-02-17,29,105
65766888,2025,M100107,45000001642,00001,2025-03-16,12,101
67776055,2025,M100107,45000001642,00001,2025-03-09,18,105
55362193,2025,M100107,45000001642,00001,2025-03-02,28,102
50147070,2025,M100032,45000001642,00002,2025-03-20,47,105
53968429,2025,M100216,45000001644,00001,2025-08-18,26,105
61019384,2025,M100216,45000001644,00001,2025-09-04,12,102
57038073,2025,M100216,45000001644,00001,2025-09-14,10,105
56038107,2025,M100370,45000001645,00001,2025-05-31,46,102
55523394,2025,M100166,45000001646,00001,2025-07-30,51,105
61558641,2025,M100411,45000001646,00002,2025-06-17,46,102
67993370,2025,M100466,45000001647,00001,2025-06-25,43,102
61055386,2025,M100200,45000001647,00002,2025-06-20,15,101
65707334,2025,M100200,45000001647,00002,2025-07-03,46,101
65904242,2025,M100188,45000001647,00003,2025-07-30,56,105
54096486,2025,M100283,45000001648,00001,2025-07-17,26,101
67803926,2025,M100283,45000001648,00001,2025-07-24,29,105
53106740,2025,M100283,45000001648,00002,2025-08-03,47,102
66529362,2025,M100458,45000001649,00001,2025-04-30,60,102
62538680,2025,M100275,45000001649,00002,2025-06-22,65,101
57256798,2025,M100409,45000001649,00003,2025-05-12,50,101
62840412,2025,M100473,45000001650,00001,2025-06-08,22,105
65034850,2025,M100473,45000001650,00001,2025-06-15,21,101
55061809,2025,M100263,45000001651,00001,2025-03-03,11,105
55978305,2025,M100263,45000001651,00001,2025-03-14,40,101
62313387,2025,M100394,45000001652,00001,2025-02-27,53,102
60122348,2025,M100354,45000001653,00001,2025-05-08,13,101
66011559,2025,M100354,45000001653,00001,2025-04-23,47,101
54593720,2025,M100373,45000001653,00002,2025-05-10,49,105
64436923,2025,M100119,45000001653,00003,2025-05-06,25,102
64451197,2025,M100119,45000001653,00003,2025-05-20,18,102
64345253,2025,M100119,45000001653,00003,2025-05-15,16,102
60573581,2025,M100242,45000001653,00004,2025-05-03,46,105
68221716,2025,M100125,45000001654,00003,2025-07-14,21,105
59849776,2025,M100125,45000001654,00003,2025-07-27,23,102
53616799,2025,M100125,45000001654,00003,2025-07-21,17,105
63785886,2025,M100483,45000001655,00001,2025-06-24,57,101
54319386,2025,M100443,45000001655,00002,2025-04-23,46,101
58075749,2025,M100299,45000001656,00001,2025-05-04,44,101
53477740,2025,M100019,45000001656,00002,2025-05-23,44,105
60884918,2025,M100340,45000001657,00001,2025-03-29,36,101
58674010,2025,M100236,45000001657,00002,2025-03-15,17,101
60413103,2025,M100236,45000001657,00002,2025-03-07,28,101
62735058,2025,M100227,45000001657,00003,2025-04-13,51,102
55128188,2025,M100423,45000001658,00001,2025-04-25,37,102
65993113,2025,M100421,45000001659,00001,2025-04-30,52,105
56796022,2025,M100082,45000001660,00001,2025-07-25,51,102
56493857,2025,M100087,45000001660,00002,2025-08-27,61,105
54940350,2025,M100030,45000001661,00001,2025-06-02,50,101
69488045,2025,M100049,45000001661,00002,2025-05-29,9,105
59885295,2025,M100049,45000001661,00002,2025-05-10,38,102
62144595,2025,M100015,45000001661,00003,2025-05-22,57,101
68906024,2025,M100317,45000001662,00001,2025-06-12,10,105
63548105,2025,M100317,45000001662,00001,2025-06-30,18,102
55834007,2025,M100317,45000001662,00001,2025-07-07,17,105
68268474,2025,M100067,45000001662,00002,2025-07-21,50,105
66918099,2025,M100190,45000001662,00003,2025-08-12,41,105
60454820,2025,M100191,45000001663,00001,2025-07-18,20,105
