EBELN,EBELP,po_line_id,MATNR,order_qty,line_netwr,vendor_id,vendor_name,plant,purchase_org,scheduled_date,gr_date,gr_qty,created_date,currency
45000001774,00002,45000001774_00002,M100355,40,26.67,100068,Harbor Dynamics Mexico,PL03,P100,2025-03-23,2025-04-04,40.0,1738022400000000000,EUR
45000001775,00001,45000001775_00001,M100474,58,23.06,100124,TruLine Parts Poland,PL02,P100,2025-02-16,,,1737158400000000000,EUR
45000001776,00001,45000001776_00001,M100279,50,34.57,100178,Everest Manufacturing Mexico,PL03,P200,2025-07-03,2025-07-03,50.0,1749772800000000000,USD
45000001776,00002,45000001776_00002,M100032,51,44.61,100178,Everest Manufacturing Mexico,PL01,P200,2025-08-05,2025-08-15,51.0,1749772800000000000,USD
45000001777,00001,45000001777_00001,M100351,54,109.62,100047,Everest Holdings Brazil,PL02,P300,2025-06-16,2025-06-15,54.0,1746316800000000000,USD
45000001777,00002,45000001777_00002,M100267,41,54.36,100047,Everest Holdings Brazil,PL03,P300,2025-05-30,2025-06-09,41.0,1746316800000000000,USD
45000001777,00003,45000001777_00003,M100387,51,83.9,100047,Everest Holdings Brazil,PL03,P300,2025-05-05,2025-05-30,51.0,1746316800000000000,USD
45000001778,00001,45000001778_00001,M100048,50,19.14,100019,Unity Materials Japan,PL02,P100,2025-03-07,,,1741046400000000000,INR
45000001778,00002,45000001778_00002,M100414,48,8.08,100019,Unity Materials Japan,PL02,P100,2025-04-26,,,1741046400000000000,INR
45000001779,00001,45000001779_00001,M100460,53,66.82,100101,Zenith Components India,PL04,P200,2025-04-06,2025-04-12,53.0,1742515200000000000,EUR
45000001780,00001,45000001780_00001,M100234,43,327.5,100038,Continental Systems Italy,PL04,P300,2025-04-03,2025-04-26,43.0,1743552000000000000,EUR
45000001780,00002,45000001780_00002,M100047,42,20.41,100038,Continental Systems Italy,PL04,P300,2025-04-06,2025-04-17,42.0,1743552000000000000,EUR
45000001780,00003,45000001780_00003,M100387,58,16.69,100038,Continental Systems Italy,PL01,P300,2025-05-24,2025-06-13,58.0,1743552000000000000,EUR
45000001781,00001,45000001781_00001,M100187,40,36.66,100160,Harbor Services UK,PL03,P200,2025-03-14,2025-03-31,40.0,1738886400000000000,EUR
45000001781,00002,45000001781_00002,M100355,52,129.41,100160,Harbor Services UK,PL04,P200,2025-02-09,2025-02-25,52.0,1738886400000000000,EUR
45000001782,00001,45000001782_00001,M100323,60,4.45,100161,Bluewave Holdings China,PL03,P100,2025-05-05,2025-05-25,60.0,1742083200000000000,EUR
45000001783,00001,45000001783_00001,M100025,45,5.06,100038,Continental Systems Italy,PL01,P100,2025-07-20,2025-08-01,45.0,1750204800000000000,INR
45000001784,00001,45000001784_00001,M100421,51,260.41,100019,Unity Materials Japan,PL02,P100,2025-06-14,2025-06-12,51.0,1746835200000000000,USD
45000001785,00001,45000001785_00001,M100302,48,18.56,100174,TruLine Industries Brazil,PL03,P300,2025-04-11,2025-05-01,48.0,1740009600000000000,INR
45000001785,00002,45000001785_00002,M100114,50,15.91,100174,TruLine Industries Brazil,PL01,P300,2025-04-16,2025-04-23,50.0,1740009600000000000,INR
45000001786,00001,45000001786_00001,M100289,44,23.12,100054,Unity Holdings Sweden,PL02,P300,2025-05-28,2025-05-26,44.0,1743206400000000000,USD
45000001786,00002,45000001786_00002,M100008,59,7.0,100054,Unity Holdings Sweden,PL04,P300,2025-05-04,2025-05-01,59.0,1743206400000000000,USD
45000001787,00001,45000001787_00001,M100133,52,93.98,100029,Orion Supplies Canada,PL03,P300,2025-07-09,2025-08-06,52.0,1750982400000000000,EUR
45000001787,00002,45000001787_00002,M100136,53,6.49,100029,Orion Supplies Canada,PL02,P300,2025-06-28,2025-07-05,53.0,1750982400000000000,EUR
45000001787,00003,45000001787_00003,M100267,55,55.44,100029,Orion Supplies Canada,PL04,P300,2025-07-03,2025-07-01,55.0,1750982400000000000,EUR
45000001788,00001,45000001788_00001,M100240,50,41.17,100187,Crest Works UK,PL03,P200,2025-07-10,2025-07-17,50.0,1748476800000000000,EUR
45000001788,00002,45000001788_00002,M100284,42,21.84,100187,Crest Works UK,PL02,P200,2025-06-29,2025-07-14,42.0,1748476800000000000,EUR
45000001788,00003,45000001788_00003,M100234,52,9.68,100187,Crest Works UK,PL01,P200,2025-06-05,2025-06-29,52.0,1748476800000000000,EUR
45000001789,00001,45000001789_00001,M100156,43,59.34,100077,Metro Manufacturing Mexico,PL02,P100,2025-06-17,,,1744934400000000000,INR
45000001789,00002,45000001789_00002,M100394,32,46.76,100077,Metro Manufacturing Mexico,PL03,P100,2025-04-29,2025-05-05,32.0,1744934400000000000,INR
45000001790,00001,45000001790_00001,M100310,44,22.42,100178,Everest Manufacturing Mexico,PL03,P100,2025-02-23,2025-03-10,44.0,1736553600000000000,INR
45000001790,00002,45000001790_00002,M100218,42,36.03,100178,Everest Manufacturing Mexico,PL03,P100,2025-02-07,2025-02-22,42.0,1736553600000000000,INR
45000001790,00003,45000001790_00003,M100456,43,7.55,100178,Everest Manufacturing Mexico,PL02,P100,2025-03-10,,,1736553600000000000,INR
45000001791,00001,45000001791_00001,M100043,55,14.19,100064,Metro Engineering USA,PL04,P100,2025-03-13,,,1740614400000000000,USD
45000001791,00002,45000001791_00002,M100249,55,174.42,100064,Metro Engineering USA,PL02,P100,2025-03-23,2025-04-17,55.0,1740614400000000000,USD
45000001791,00003,45000001791_00003,M100198,54,216.82,100064,Metro Engineering USA,PL01,P100,2025-04-17,2025-04-17,54.0,1740614400000000000,USD
45000001791,00004,45000001791_00004,M100306,58,53.18,100064,Metro Engineering USA,PL03,P100,2025-03-19,2025-04-12,58.0,1740614400000000000,USD
45000001792,00001,45000001792_00001,M100001,48,4.99,100052,Apex Technologies Mexico,PL01,P200,2025-03-01,2025-02-27,48.0,1740355200000000000,EUR
45000001792,00002,45000001792_00002,M100328,56,56.4,100052,Apex Technologies Mexico,PL02,P200,2025-04-21,,,1740355200000000000,EUR
45000001792,00003,45000001792_00003,M100201,45,15.14,100052,Apex Technologies Mexico,PL01,P200,2025-04-20,2025-05-20,45.0,1740355200000000000,EUR
45000001792,00004,45000001792_00004,M100043,43,66.7,100052,Apex Technologies Mexico,PL01,P200,2025-03-12,2025-04-06,43.0,1740355200000000000,EUR
45000001793,00001,45000001793_00001,M100455,44,7.96,100184,Global Systems Canada,PL01,P200,2025-05-27,2025-06-21,44.0,1743984000000000000,INR
45000001794,00001,45000001794_00001,M100172,42,29.22,100074,Global Systems China,PL03,P100,2025-04-15,2025-04-12,42.0,1743638400000000000,USD
45000001794,00002,45000001794_00002,M100165,42,56.73,100074,Global Systems China,PL01,P100,2025-05-22,2025-06-04,42.0,1743638400000000000,USD
45000001795,00001,45000001795_00001,M100346,46,74.7,100073,Apex Solutions Italy,PL04,P100,2025-06-14,2025-06-12,46.0,1747958400000000000,USD
45000001796,00001,45000001796_00001,M100189,57,12.72,100105,Prime Materials China,PL01,P300,2025-03-24,2025-03-23,57.0,1739923200000000000,USD
45000001796,00002,45000001796_00002,M100362,54,42.43,100105,Prime Materials China,PL04,P300,2025-03-24,2025-03-27,54.0,1739923200000000000,USD
45000001797,00001,45000001797_00001,M100314,63,20.02,100073,Apex Solutions Italy,PL01,P100,2025-02-08,2025-02-27,63.0,1736294400000000000,USD
45000001797,00002,45000001797_00002,M100383,44,21.99,100073,Apex Solutions Italy,PL03,P100,2025-02-28,2025-03-21,44.0,1736294400000000000,USD
45000001798,00001,45000001798_00001,M100018,43,20.41,100183,Pioneer Logistics India,PL01,P300,2025-03-21,2025-04-17,43.0,1740528000000000000,INR
45000001798,00002,45000001798_00002,M100106,48,68.12,100183,Pioneer Logistics India,PL01,P300,2025-03-21,2025-04-03,48.0,1740528000000000000,INR
45000001799,00001,45000001799_00001,M100396,58,74.35,100071,Apex Automation Mexico,PL02,P100,2025-06-16,2025-07-02,58.0,1747872000000000000,INR
45000001800,00001,45000001800_00001,M100061,40,51.67,100088,Everest Systems China,PL02,P100,2025-03-22,2025-04-17,40.0,1739577600000000000,INR
45000001801,00001,45000001801_00001,M100089,55,10.5,100014,Summit Solutions UK,PL03,P300,2025-03-24,2025-04-17,55.0,1738713600000000000,INR
45000001802,00001,45000001802_00001,M100289,40,42.31,100080,Advance Manufacturing China,PL01,P200,2025-04-23,2025-05-11,40.0,1740268800000000000,INR
45000001802,00002,45000001802_00002,M100193,48,13.55,100080,Advance Manufacturing China,PL01,P200,2025-02-28,2025-03-06,48.0,1740268800000000000,INR
45000001803,00001,45000001803_00001,M100192,55,230.41,100069,Everest Enterprises Germany,PL02,P100,2025-04-16,2025-04-24,55.0,1743897600000000000,EUR
45000001803,00002,45000001803_00002,M100480,49,8.98,100069,Everest Enterprises Germany,PL03,P100,2025-04-17,2025-04-21,49.0,1743897600000000000,EUR
45000001804,00001,45000001804_00001,M100487,57,21.67,100043,Prime Components China,PL02,P100,2025-05-23,2025-06-22,57.0,1745280000000000000,INR
45000001805,00001,45000001805_00001,M100132,41,166.12,100181,Bluewave Services China,PL03,P100,2025-02-05,2025-02-16,41.0,1738540800000000000,EUR
45000001806,00001,45000001806_00001,M100332,52,14.51,100134,Vertex Supplies Italy,PL03,P200,2025-08-21,2025-08-21,52.0,1750982400000000000,EUR
45000001807,00001,45000001807_00001,M100201,54,11.94,100169,Unity Machinery Japan,PL04,P100,2025-08-02,,,1749686400000000000,EUR
45000001807,00002,45000001807_00002,M100119,65,27.12,100169,Unity Machinery Japan,PL04,P100,2025-06-19,2025-07-13,65.0,1749686400000000000,EUR
45000001807,00003,45000001807_00003,M100212,43,52.83,100169,Unity Machinery Japan,PL04,P100,2025-06-26,2025-06-27,43.0,1749686400000000000,EUR
45000001808,00001,45000001808_00001,M100310,50,902.68,100030,Crest Technologies Poland,PL02,P200,2025-03-03,2025-02-28,50.0,1739836800000000000,INR
45000001809,00001,45000001809_00001,M100383,52,119.73,100149,Summit Resources India,PL04,P300,2025-04-24,2025-05-13,52.0,1741132800000000000,USD
45000001809,00002,45000001809_00002,M100324,56,95.23,100149,Summit Resources India,PL01,P300,2025-04-22,,,1741132800000000000,USD
45000001809,00003,45000001809_00003,M100298,43,112.21,100149,Summit Resources India,PL02,P300,2025-04-28,2025-05-12,43.0,1741132800000000000,USD
45000001810,00001,45000001810_00001,M100126,47,89.18,100182,Orion Parts Germany,PL04,P200,2025-06-16,2025-06-20,47.0,1746921600000000000,INR
45000001810,00002,45000001810_00002,M100072,43,22.06,100182,Orion Parts Germany,PL04,P200,2025-06-05,2025-06-22,43.0,1746921600000000000,INR
45000001810,00003,45000001810_00003,M100177,41,33.45,100182,Orion Parts Germany,PL03,P200,2025-06-22,2025-06-29,41.0,1746921600000000000,INR
45000001811,00001,45000001811_00001,M100015,51,13.97,100098,Pioneer Parts Germany,PL03,P300,2025-02-03,2025-02-05,51.0,1737417600000000000,EUR
45000001811,00002,45000001811_00002,M100462,41,132.26,100098,Pioneer Parts Germany,PL01,P300,2025-01-24,,,1737417600000000000,EUR
45000001811,00003,45000001811_00003,M100435,50,13.42,100098,Pioneer Parts Germany,PL04,P300,2025-02-03,2025-02-20,50.0,1737417600000000000,EUR
45000001811,00004,45000001811_00004,M100302,49,31.81,100098,Pioneer Parts Germany,PL01,P300,2025-02-27,2025-03-08,49.0,1737417600000000000,EUR
45000001811,00005,45000001811_00005,M100336,44,98.31,100098,Pioneer Parts Germany,PL03,P300,2025-01-23,2025-02-03,44.0,1737417600000000000,EUR
45000001811,00006,45000001811_00006,M100064,41,28.97,100098,Pioneer Parts Germany,PL03,P300,2025-03-04,2025-03-06,41.0,1737417600000000000,EUR
45000001812,00001,45000001812_00001,M100473,49,100.58,100168,Summit Parts Mexico,PL03,P200,2025-03-11,,,1739318400000000000,EUR
45000001813,00001,45000001813_00001,M100135,40,4.48,100007,Sterling Materials India,PL01,P300,2025-04-27,2025-04-30,40.0,1743897600000000000,USD
45000001813,00002,45000001813_00002,M100111,51,15.41,100007,Sterling Materials India,PL04,P300,2025-04-12,2025-04-24,51.0,1743897600000000000,USD
45000001814,00001,45000001814_00001,M100209,51,19.85,100130,Vertex Holdings Canada,PL02,P200,2025-05-17,2025-05-27,51.0,1742774400000000000,EUR
45000001814,00002,45000001814_00002,M100369,59,3.86,100130,Vertex Holdings Canada,PL01,P200,2025-05-02,2025-05-03,59.0,1742774400000000000,EUR
45000001814,00003,45000001814_00003,M100239,53,49.86,100130,Vertex Holdings Canada,PL01,P200,2025-05-01,2025-05-20,53.0,1742774400000000000,EUR
45000001814,00004,45000001814_00004,M100107,42,21.09,100130,Vertex Holdings Canada,PL02,P200,2025-04-24,2025-04-30,42.0,1742774400000000000,EUR
45000001815,00001,45000001815_00001,M100012,55,7.03,100113,Crest Logistics Poland,PL04,P200,2025-06-09,2025-06-24,55.0,1746316800000000000,USD
45000001815,00002,45000001815_00002,M100276,51,442.35,100113,Crest Logistics Poland,PL03,P200,2025-05-12,2025-05-23,51.0,1746316800000000000,USD
45000001815,00003,45000001815_00003,M100267,56,19.41,100113,Crest Logistics Poland,PL01,P200,2025-06-24,2025-07-11,56.0,1746316800000000000,USD
45000001815,00004,45000001815_00004,M100264,49,29.92,100113,Crest Logistics Poland,PL03,P200,2025-05-20,2025-06-11,49.0,1746316800000000000,USD
45000001816,00001,45000001816_00001,M100327,46,34.95,100150,Metro Systems Germany,PL03,P300,2025-07-03,2025-06-30,46.0,1748476800000000000,EUR
45000001816,00002,45000001816_00002,M100111,38,75.1,100150,Metro Systems Germany,PL04,P300,2025-06-17,2025-07-07,38.0,1748476800000000000,EUR
45000001816,00003,45000001816_00003,M100353,64,76.99,100150,Metro Systems Germany,PL01,P300,2025-07-23,2025-08-14,64.0,1748476800000000000,EUR
45000001817,00001,45000001817_00001,M100012,54,227.37,100138,Continental Engineering India,PL01,P100,2025-01-14,,,1736467200000000000,INR
45000001817,00002,45000001817_00002,M100345,52,18.22,100138,Continental Engineering India,PL03,P100,2025-02-22,2025-02-23,52.0,1736467200000000000,INR
45000001818,00001,45000001818_00001,M100289,51,17.76,100033,Global Services UK,PL02,P100,2025-04-16,2025-04-21,51.0,1740873600000000000,USD
45000001819,00001,45000001819_00001,M100016,65,20.96,100017,Everest Engineering China,PL03,P100,2025-05-30,2025-06-25,65.0,1743984000000000000,USD
45000001820,00001,45000001820_00001,M100062,51,5.99,100020,Keystone Manufacturing Italy,PL04,P100,2025-05-31,2025-06-26,51.0,1747785600000000000,INR
45000001821,00001,45000001821_00001,M100235,48,8.53,100072,Orion Automation Germany,PL03,P200,2025-05-16,2025-05-25,48.0,1745452800000000000,INR
45000001821,00002,45000001821_00002,M100421,52,17.51,100072,Orion Automation Germany,PL04,P200,2025-04-29,2025-05-04,52.0,1745452800000000000,INR
45000001822,00001,45000001822_00001,M100498,65,24.49,100160,Harbor Services UK,PL03,P300,2025-01-16,2025-01-13,65.0,1736553600000000000,EUR
45000001823,00001,45000001823_00001,M100301,45,53.17,100196,Sterling Machinery Mexico,PL04,P200,2025-05-10,2025-06-09,45.0,1745107200000000000,USD
45000001823,00002,45000001823_00002,M100036,45,8.63,100196,Sterling Machinery Mexico,PL03,P200,2025-05-17,2025-06-08,45.0,1745107200000000000,USD
45000001824,00001,45000001824_00001,M100243,55,9.47,100153,Pioneer Resources Japan,PL01,P200,2025-04-07,2025-05-04,55.0,1743811200000000000,USD
45000001824,00002,45000001824_00002,M100380,54,103.2,100153,Pioneer Resources Japan,PL03,P200,2025-04-26,2025-04-29,54.0,1743811200000000000,USD
45000001825,00001,45000001825_00001,M100194,62,28.57,100178,Everest Manufacturing Mexico,PL02,P200,2025-02-22,,,1736208000000000000,INR
45000001825,00002,45000001825_00002,M100308,52,15.25,100178,Everest Manufacturing Mexico,PL01,P200,2025-03-04,2025-03-11,52.0,1736208000000000000,INR
45000001825,00003,45000001825_00003,M100088,52,6.85,100178,Everest Manufacturing Mexico,PL02,P200,2025-03-08,2025-03-09,52.0,1736208000000000000,INR
45000001826,00001,45000001826_00001,M100215,40,19.19,100172,Crest Supplies Sweden,PL01,P200,2025-07-09,,,1749945600000000000,INR
45000001827,00001,45000001827_00001,M100439,52,43.96,100123,Sterling Industries Poland,PL01,P300,2025-05-16,2025-06-14,52.0,1746748800000000000,EUR
45000001828,00001,45000001828_00001,M100046,58,36.47,100110,Keystone Automation Mexico,PL03,P100,2025-05-01,2025-05-10,58.0,1741737600000000000,INR
45000001828,00002,45000001828_00002,M100214,53,6.8,100110,Keystone Automation Mexico,PL03,P100,2025-04-02,2025-04-14,53.0,1741737600000000000,INR
45000001828,00003,45000001828_00003,M100378,55,31.64,100110,Keystone Automation Mexico,PL01,P100,2025-03-24,2025-03-21,55.0,1741737600000000000,INR
45000001829,00001,45000001829_00001,M100151,51,61.54,100033,Global Services UK,PL02,P300,2025-05-11,2025-05-24,51.0,1743638400000000000,INR
45000001830,00001,45000001830_00001,M100396,47,1.38,100198,Metro Dynamics Brazil,PL01,P200,2025-03-07,2025-03-05,47.0,1740009600000000000,USD
45000001830,00002,45000001830_00002,M100161,53,24.15,100198,Metro Dynamics Brazil,PL01,P200,2025-03-10,2025-03-11,53.0,1740009600000000000,USD
45000001830,00003,45000001830_00003,M100225,49,6.57,100198,Metro Dynamics Brazil,PL03,P200,2025-04-15,2025-04-26,49.0,1740009600000000000,USD
45000001830,00004,45000001830_00004,M100432,57,35.58,100198,Metro Dynamics Brazil,PL01,P200,2025-04-13,,,1740009600000000000,USD
45000001831,00001,45000001831_00001,M100148,50,29.97,100121,Everest Engineering Italy,PL03,P100,2025-08-22,2025-08-22,50.0,1750723200000000000,EUR
45000001832,00001,45000001832_00001,M100104,52,11.33,100158,Keystone Technologies India,PL03,P300,2025-02-12,2025-02-24,52.0,1738713600000000000,EUR
45000001832,00002,45000001832_00002,M100123,41,378.73,100158,Keystone Technologies India,PL04,P300,2025-03-26,2025-04-03,41.0,1738713600000000000,EUR
45000001833,00001,45000001833_00001,M100191,42,45.39,100106,Orion Resources China,PL01,P200,2025-01-23,2025-02-21,42.0,1735862400000000000,USD
45000001833,00002,45000001833_00002,M100427,47,50.99,100106,Orion Resources China,PL04,P200,2025-01-09,,,1735862400000000000,USD
45000001833,00003,45000001833_00003,M100312,41,41.79,100106,Orion Resources China,PL03,P200,2025-01-21,2025-01-28,41.0,1735862400000000000,USD
45000001833,00004,45000001833_00004,M100119,45,2.25,100106,Orion Resources China,PL01,P200,2025-01-12,2025-01-10,45.0,1735862400000000000,USD
45000001834,00001,45000001834_00001,M100369,53,60.59,100102,Keystone Works Mexico,PL01,P300,2025-04-21,2025-04-20,53.0,1744588800000000000,INR
45000001834,00002,45000001834_00002,M100252,59,21.14,100102,Keystone Works Mexico,PL01,P300,2025-04-21,2025-04-27,59.0,1744588800000000000,INR
45000001835,00001,45000001835_00001,M100355,50,46.48,100170,Crest Parts Mexico,PL04,P100,2025-06-20,2025-06-27,50.0,1750118400000000000,USD
45000001835,00002,45000001835_00002,M100412,54,30.75,100170,Crest Parts Mexico,PL04,P100,2025-08-08,2025-08-23,54.0,1750118400000000000,USD
45000001835,00003,45000001835_00003,M100172,57,18.85,100170,Crest Parts Mexico,PL03,P100,2025-07-13,2025-07-21,57.0,1750118400000000000,USD
45000001836,00001,45000001836_00001,M100217,61,49.18,100065,Vertex Holdings Sweden,PL01,P300,2025-03-17,2025-03-15,61.0,1740700800000000000,INR
45000001836,00002,45000001836_00002,M100238,50,44.74,100065,Vertex Holdings Sweden,PL02,P300,2025-04-07,2025-04-25,50.0,1740700800000000000,INR
45000001836,00003,45000001836_00003,M100324,42,126.08,100065,Vertex Holdings Sweden,PL02,P300,2025-03-06,2025-03-06,42.0,1740700800000000000,INR
45000001836,00004,45000001836_00004,M100385,63,32.66,100065,Vertex Holdings Sweden,PL03,P300,2025-03-11,2025-04-03,63.0,1740700800000000000,INR
45000001837,00001,45000001837_00001,M100346,56,487.44,100152,Orion Systems India,PL02,P300,2025-04-12,2025-05-05,56.0,1740787200000000000,EUR
45000001837,00002,45000001837_00002,M100333,33,96.72,100152,Orion Systems India,PL01,P300,2025-04-11,2025-05-01,33.0,1740787200000000000,EUR
45000001838,00001,45000001838_00001,M100275,52,15.0,100114,Unity Dynamics Japan,PL01,P100,2025-05-30,,,1745884800000000000,USD
45000001839,00001,45000001839_00001,M100160,60,86.01,100149,Summit Resources India,PL02,P200,2025-06-06,2025-06-24,60.0,1745107200000000000,INR
45000001840,00001,45000001840_00001,M100076,48,6.15,100058,Metro Industries China,PL02,P100,2025-05-07,2025-06-06,48.0,1745625600000000000,USD
45000001840,00002,45000001840_00002,M100102,62,38.55,100058,Metro Industries China,PL02,P100,2025-05-23,2025-06-10,62.0,1745625600000000000,USD
45000001840,00003,45000001840_00003,M100446,49,34.76,100058,Metro Industries China,PL01,P100,2025-06-09,2025-07-08,49.0,1745625600000000000,USD
45000001841,00001,45000001841_00001,M100141,62,309.2,100075,Global Services China,PL03,P200,2025-07-04,2025-07-11,62.0,1748390400000000000,EUR
45000001841,00002,45000001841_00002,M100038,55,15.86,100075,Global Services China,PL02,P200,2025-06-29,,,1748390400000000000,EUR
45000001841,00003,45000001841_00003,M100416,51,11.16,100075,Global Services China,PL02,P200,2025-06-01,2025-06-15,51.0,1748390400000000000,EUR
45000001841,00004,45000001841_00004,M100480,57,45.61,100075,Global Services China,PL04,P200,2025-06-11,2025-07-02,57.0,1748390400000000000,EUR
45000001842,00001,45000001842_00001,M100028,52,56.72,100097,TruLine Works USA,PL04,P200,2025-05-21,2025-06-17,52.0,1746662400000000000,USD
45000001843,00001,45000001843_00001,M100411,50,3.9,100153,Pioneer Resources Japan,PL03,P300,2025-05-11,2025-05-08,50.0,1744934400000000000,USD
45000001844,00001,45000001844_00001,M100305,54,8.4,100100,TruLine Components Italy,PL02,P200,2025-06-13,2025-06-20,54.0,1747526400000000000,EUR
45000001845,00001,45000001845_00001,M100444,52,58.95,100125,Summit Logistics Brazil,PL04,P100,2025-07-24,2025-08-03,52.0,1748217600000000000,INR
45000001845,00002,45000001845_00002,M100393,42,19.19,100125,Summit Logistics Brazil,PL03,P100,2025-06-13,2025-06-10,42.0,1748217600000000000,INR
45000001845,00003,45000001845_00003,M100344,46,55.69,100125,Summit Logistics Brazil,PL02,P100,2025-07-05,2025-07-09,46.0,1748217600000000000,INR
45000001845,00004,45000001845_00004,M100229,43,141.02,100125,Summit Logistics Brazil,PL01,P100,2025-07-11,2025-08-06,43.0,1748217600000000000,INR
45000001845,00005,45000001845_00005,M100018,57,20.56,100125,Summit Logistics Brazil,PL04,P100,2025-06-12,2025-06-24,57.0,1748217600000000000,INR
45000001845,00006,45000001845_00006,M100192,59,16.27,100125,Summit Logistics Brazil,PL04,P100,2025-05-27,2025-06-23,59.0,1748217600000000000,INR
45000001845,00007,45000001845_00007,M100476,52,26.79,100125,Summit Logistics Brazil,PL01,P100,2025-06-21,2025-06-20,52.0,1748217600000000000,INR
45000001846,00001,45000001846_00001,M100155,38,16.28,100114,Unity Dynamics Japan,PL02,P300,2025-07-13,2025-07-30,38.0,1748217600000000000,EUR
45000001847,00001,45000001847_00001,M100318,47,9.79,100135,Everest Engineering Italy,PL03,P100,2025-05-26,2025-06-01,47.0,1744329600000000000,USD
45000001847,00002,45000001847_00002,M100455,47,30.18,100135,Everest Engineering Italy,PL02,P100,2025-05-18,,,1744329600000000000,USD
45000001848,00001,45000001848_00001,M100466,53,7.87,100168,Summit Parts Mexico,PL02,P100,2025-07-09,2025-07-06,53.0,1747440000000000000,USD
45000001848,00002,45000001848_00002,M100263,58,13.81,100168,Summit Parts Mexico,PL01,P100,2025-06-29,2025-07-14,58.0,1747440000000000000,USD
45000001849,00001,45000001849_00001,M100325,41,35.98,100054,Unity Holdings Sweden,PL02,P200,2025-04-04,2025-04-02,41.0,1742947200000000000,EUR
45000001850,00001,45000001850_00001,M100295,55,41.54,100018,Crest Solutions Mexico,PL01,P100,2025-02-08,2025-02-09,55.0,1737676800000000000,EUR
45000001851,00001,45000001851_00001,M100410,43,34.66,100193,Everest Logistics Canada,PL02,P300,2025-04-04,,,1739577600000000000,EUR
45000001851,00002,45000001851_00002,M100434,52,27.16,100193,Everest Logistics Canada,PL01,P300,2025-04-03,2025-04-10,52.0,1739577600000000000,EUR
45000001852,00001,45000001852_00001,M100095,50,6.62,100049,Summit Engineering Brazil,PL01,P100,2025-02-20,2025-03-18,50.0,1736208000000000000,INR
45000001852,00002,45000001852_00002,M100058,46,62.12,100049,Summit Engineering Brazil,PL04,P100,2025-01-16,2025-01-27,46.0,1736208000000000000,INR
45000001852,00003,45000001852_00003,M100186,54,33.22,100049,Summit Engineering Brazil,PL02,P100,2025-01-25,,,1736208000000000000,INR
45000001853,00001,45000001853_00001,M100046,48,144.97,100091,Prime Systems USA,PL01,P100,2025-04-20,2025-05-10,48.0,1741910400000000000,USD
45000001854,00001,45000001854_00001,M100325,49,26.17,100055,Pioneer Logistics Japan,PL01,P200,2025-06-26,2025-07-05,49.0,1747267200000000000,INR
45000001854,00002,45000001854_00002,M100073,44,14.01,100055,Pioneer Logistics Japan,PL02,P200,2025-06-30,2025-07-12,44.0,1747267200000000000,INR
45000001855,00001,45000001855_00001,M100040,56,2.58,100128,Unity Materials Germany,PL01,P100,2025-07-06,2025-07-30,56.0,1747094400000000000,USD
45000001856,00001,45000001856_00001,M100455,53,7.13,100087,Advance Supplies Brazil,PL01,P100,2025-05-08,2025-05-12,53.0,1744329600000000000,INR
45000001856,00002,45000001856_00002,M100066,63,12.99,100087,Advance Supplies Brazil,PL01,P100,2025-05-03,2025-05-02,63.0,1744329600000000000,INR
45000001857,00001,45000001857_00001,M100362,47,50.77,100185,Bluewave Solutions Canada,PL02,P300,2025-05-17,2025-06-09,47.0,1744934400000000000,INR
45000001857,00002,45000001857_00002,M100115,40,28.25,100185,Bluewave Solutions Canada,PL02,P300,2025-04-28,2025-05-01,40.0,1744934400000000000,INR
45000001858,00001,45000001858_00001,M100194,47,150.33,100086,TruLine Dynamics USA,PL01,P100,2025-04-19,2025-04-26,47.0,1740182400000000000,USD
45000001858,00002,45000001858_00002,M100226,51,7.21,100086,TruLine Dynamics USA,PL03,P100,2025-03-15,,,1740182400000000000,USD
45000001858,00003,45000001858_00003,M100255,45,105.03,100086,TruLine Dynamics USA,PL04,P100,2025-03-19,2025-03-28,45.0,1740182400000000000,USD
45000001858,00004,45000001858_00004,M100187,70,69.14,100086,TruLine Dynamics USA,PL03,P100,2025-03-23,2025-03-21,70.0,1740182400000000000,USD
45000001858,00005,45000001858_00005,M100080,55,41.42,100086,TruLine Dynamics USA,PL02,P100,2025-04-18,2025-05-09,55.0,1740182400000000000,USD
45000001859,00001,45000001859_00001,M100488,37,13.16,100123,Sterling Industries Poland,PL02,P100,2025-07-04,2025-07-13,37.0,1750377600000000000,EUR
45000001860,00001,45000001860_00001,M100075,51,66.52,100104,Sterling Solutions USA,PL04,P100,2025-04-13,2025-05-11,51.0,1742515200000000000,EUR
45000001860,00002,45000001860_00002,M100145,54,19.41,100104,Sterling Solutions USA,PL02,P100,2025-05-16,,,1742515200000000000,EUR
45000001861,00001,45000001861_00001,M100319,46,519.04,100130,Vertex Holdings Canada,PL02,P200,2025-07-27,,,1750809600000000000,INR
45000001861,00002,45000001861_00002,M100070,42,34.58,100130,Vertex Holdings Canada,PL04,P200,2025-07-13,2025-07-22,42.0,1750809600000000000,INR
45000001861,00003,45000001861_00003,M100361,59,71.06,100130,Vertex Holdings Canada,PL04,P200,2025-06-29,2025-07-26,59.0,1750809600000000000,INR
45000001862,00001,45000001862_00001,M100448,45,164.5,100145,Continental Systems USA,PL03,P100,2025-02-07,2025-02-11,45.0,1738800000000000000,USD
